id_patrulheiro,nivel,tempo_jogo_horas,medalhas_pt,raca,quest_sucess,ki_maximo,stamina_maxima,mentor_atual
PT-1056,99.0,232.9,493.0,Saiyan,52.37,113.0,125.0,android 16
PT-1057,73.0,163.2,874.0,   Saiyan   ,51.88,2.0,81.0,hit
PT-1058,78.0,247.6,853.0,Human,47.8,124.0,79.0,gohan (kid)
PT-1059,72.0,222.2,794.0,Human,37.34,107.0,0.0,krillin
PT-1060,79.0,245.1,591.0,Human,71.96,54.0,,krillin
PT-1061,67.0,174.5,761.0,Namekian,46.5,95.0,86.0,tien
PT-1062,99.0,214.9,1123.0,,50.93,135.0,109.0,bardock
PT-1063,61.0,145.8,636.0,Namekian,39.04,126.0,171.0,frieza
PT-1064,93.0,239.3,164.0,Human  ,55.81,125.0,106.0,   gohan (adult) and videl  
PT-1065,57.0,83.7,359.0,Saiyan,41.4,88.0,95.0,hit
PT-1066,69.0,173.4,748.0,Frieza,58.02,123.0,125.0,gotenks
PT-1067,49.0,167.8,338.0,Saiyan,38.96,57.0,86.0,vegeta
PT-1068,79.0,246.8,1303.0,Saiyan,66.44,110.0,82.0,broly
PT-1069,99.0,301.4,474.0,Saiyan,56.14,84.0,96.0,zarbon
PT-1070,68.0,139.4,519.0,Human,50.61,129.0,64.0,yamcha
PT-1071,66.0,170.0,968.0,Human,54.58,18.0,94.0,frieza
PT-1072,48.0,82.3,442.0, Saiyan ,48.76,101.0,57.0,whis
PT-1073,65.0,125.4,548.0,Majin,56.49,83.0,100.0,hercule
PT-1074,38.0,79.7,845.0,Saiyan,33.02,99.0,16.0,  vegeta 
PT-1075,52.0,93.8,204.0,Saiyan,40.76,40.0,72.0,turles
PT-1076,75.0,114.1,415.0,Saiyan,30.16,94.0,145.0,dodoria
PT-1077,96.0,265.1,810.0,Saiyan,56.83,109.0,88.0,cell
PT-1078,126.0,309.2,513.0,Majin,79.13,,,nappa
PT-1079,58.0,111.1,1188.0,Saiyan,50.37,34.0,77.0,piccolo
PT-1080,99.0,174.3,191.0,Saiyan,58.91,135.0,97.0,gohan (kid)
PT-1081,75.0,188.2,179.0,Saiyan,63.59,16.0,87.0,broly
PT-1082,67.0,156.6,782.0,Majin,43.73,57.0,64.0,hit
PT-1083,79.0,171.6,828.0,Frieza,45.87,31.0,6.0,raditz
PT-1084,71.0,179.9,439.0,,44.65,120.0,115.0,yamcha
PT-1085,72.0,102.9,627.0,Human,39.82,104.0,168.0,tien
PT-1086,62.0,199.7,771.0,Frieza,49.78,98.0,93.0,majin buu
PT-1087,,71.2,302.0,Saiyan,39.11,123.0,81.0,captain ginyu
PT-1088,39.0,83.7,322.0,Saiyan   ,40.48,49.0,50.0,frieza
PT-1089,83.0,181.1,552.0,  Human   ,49.89,121.0,134.0,krillin
PT-1090,64.0,170.4,848.0,Saiyan,45.14,84.0,73.0,tien
PT-1091,58.0,107.4,245.0,Human,25.77,73.0,81.0,whis
PT-1092,70.0,226.8,438.0,Human   ,51.01,138.0,16.0,cooler
PT-1093,86.0,199.0,426.0,Saiyan,55.19,182.0,69.0,raditz
PT-1094,74.0,223.8,633.0,Human,40.8,72.0,96.0,piccolo
PT-1095,57.0,104.9,490.0,Saiyan,41.96,109.0,106.0,raditz
PT-1096,95.0,157.7,355.0,Saiyan,55.94,119.0,134.0,tien
PT-1097,102.0,236.1,1042.0,Namekian,74.91,,38.0,krillin
PT-1098,80.0,228.2,357.0,Majin,43.51,104.0,27.0,lord slug
PT-1099,89.0,234.7,,Saiyan,58.25,88.0,116.0,raditz
PT-1100,95.0,328.2,190.0,Saiyan  ,49.27,0.0,67.0,vegeta
PT-1101,93.0,267.0,321.0,  Saiyan,52.74,166.0,131.0,frieza
PT-1102,82.0,293.9,672.0,Saiyan,55.01,68.0,22.0,nappa
PT-1103,82.0,168.7,597.0,Saiyan,51.11,,83.0,dodoria
PT-1104,80.0,271.5,706.0,Saiyan,51.95,85.0,85.0,turles
PT-1105,48.0,126.5,686.0,,41.86,37.0,83.0,raditz
PT-1106,84.0,222.7,1724.0,Namekian,49.65,107.0,48.0,hercule
PT-1107,43.0,142.4,315.0,Majin  ,44.27,63.0,0.0,raditz
PT-1108,54.0,133.4,186.0,Human,39.16,45.0,,piccolo
PT-1109,96.0,324.9,,Majin,57.62,113.0,118.0,tien  
PT-1110,87.0,244.5,323.0,Majin,57.69,98.0,131.0,cell
PT-1111,100.0,191.9,275.0,Namekian,61.82,147.0,86.0,   zarbon
PT-1112,65.0,169.0,521.0,Majin  ,51.15,28.0,107.0,majin buu
PT-1113,47.0,117.9,1045.0,Majin,41.34,35.0,82.0,yamcha
PT-1114,65.0,234.2,1241.0,Majin,49.75,111.0,128.0,cooler
PT-1115,72.0,191.9,667.0,Human,46.2,62.0,78.0,krillin
PT-1116,72.0,153.3,1781.0,Saiyan,40.25,51.0,11.0,raditz
PT-1117,93.0,158.0,398.0,Saiyan,45.78,81.0,92.0,cooler
PT-1118,63.0,105.4,185.0,,31.83,76.0,78.0,krillin
PT-1119,77.0,200.0,927.0,Saiyan,64.9,88.0,105.0,vegeta
PT-1120,50.0,94.0,164.0,Saiyan,22.3,62.0,,frieza
PT-1121,79.0,236.9,313.0,Saiyan,61.15,52.0,73.0,lord slug
PT-1122,70.0,197.3,673.0,,41.43,117.0,114.0,cell
PT-1123,55.0,182.2,463.0,Frieza,51.49,127.0,64.0,   yamcha
PT-1124,65.0,160.3,439.0,Saiyan  ,28.38,6.0,63.0,tien
PT-1125,66.0,175.4,243.0,Saiyan,44.52,21.0,152.0,vegeta
PT-1126,65.0,142.2,490.0,Saiyan,57.63,122.0,33.0,   raditz   
PT-1127,105.0,356.8,900.0,Saiyan,67.71,177.0,,gohan (kid) 
PT-1128,68.0,98.7,499.0,Human,44.5,0.0,118.0,nappa
PT-1129,65.0,150.0,299.0,Human,30.46,115.0,66.0,vegeta
PT-1130,28.0,44.9,233.0,Saiyan,20.62,118.0,48.0,captain ginyu
PT-1131,52.0,184.3,, Human  ,51.91,37.0,65.0,krillin
PT-1132,65.0,111.7,624.0,Saiyan,43.21,145.0,83.0,gohan (kid)
PT-1133,56.0,168.7,606.0,Human,41.83,68.0,45.0,raditz
PT-1134,98.0,282.9,305.0,   Frieza,61.47,121.0,81.0,raditz
PT-1135,67.0,210.5,131.0,Frieza,36.38,55.0,63.0,hercule
PT-1136,,176.7,634.0,Saiyan,61.66,147.0,84.0,raditz
PT-1137,71.0,138.9,288.0,,45.04,120.0,67.0,yamcha
PT-1138,71.0,176.8,745.0,Majin,50.75,156.0,0.0,turles
PT-1139,68.0,143.6,,Namekian,42.58,142.0,82.0,vegeta
PT-1140,70.0,170.4,272.0,Saiyan,35.42,86.0,58.0,piccolo
PT-1141,104.0,228.9,540.0,Human,58.18,200.0,28.0,majin buu
PT-1142,24.0,63.7,,Saiyan,34.73,103.0,33.0,android 16
PT-1143,30.0,55.2,772.0,Saiyan,35.15,76.0,36.0,jaco
PT-1144,-5.0,169.9,535.0,  Human ,43.85,37.0,122.0,broly
PT-1145,70.0,125.5,,Saiyan ,55.19,25.0,57.0,cell
PT-1146,84.0,240.8,172.0,  Saiyan ,51.97,39.0,116.0,yamcha
PT-1147,79.0,147.5,251.0,Namekian,52.05,56.0,141.0,  dodoria 
PT-1148,62.0,179.8,109.0,Human,40.96,135.0,48.0,yamcha
PT-1149,90.0,267.1,1391.0,Frieza,63.65,121.0,91.0,frieza
PT-1150,91.0,164.6,1232.0,Majin,58.73,78.0,163.0,whis
PT-1151,74.0,99.4,624.0,Namekian,45.14,84.0,91.0,krillin
PT-1152,89.0,198.1,534.0,Majin,43.69,91.0,107.0,broly
PT-1153,75.0,153.8,194.0,Saiyan,58.84,122.0,66.0,frieza
PT-1154,59.0,129.9,432.0,Saiyan,37.65,42.0,99.0,yamcha
PT-1155,84.0,270.6,1444.0,Frieza,54.18,111.0,87.0,turles
PT-1156,72.0,208.0,533.0,Saiyan,67.62,100.0,7.0,  frieza  
PT-1157,70.0,142.7,351.0,Saiyan,54.41,52.0,65.0,zarbon
PT-1158,99.0,257.4,172.0,Human,72.49,173.0,52.0,captain ginyu
PT-1159,21.0,31.8,1128.0,Saiyan,24.1,35.0,49.0,yamcha
PT-1160,42.0,135.5,472.0,  Saiyan  ,45.37,24.0,23.0,yamcha
PT-1161,46.0,84.6,172.0, Human,38.61,101.0,81.0,android 16
PT-1162,63.0,186.1,283.0,Saiyan,48.13,83.0,76.0,broly
PT-1163,65.0,182.3,,Human,62.17,98.0,,cell
PT-1164,40.0,40.1,455.0,Saiyan,33.77,15.0,38.0,gotenks
PT-1165,,104.7,558.0,Human,40.15,102.0,90.0,  gotenks
PT-1166,53.0,112.0,,Saiyan,33.97,159.0,, krillin 
PT-1167,119.0,390.1,785.0,Human,74.71,,77.0,majin buu
PT-1168,106.0,291.4,517.0,Saiyan,57.91,129.0,60.0,hercule
PT-1169,0.0,154.6,932.0,Saiyan,52.98,48.0,151.0,nappa
PT-1170,63.0,192.5,398.0,Majin,32.0,,74.0,vegeta
PT-1171,47.0,145.8,,Saiyan,43.19,117.0,67.0,majin buu
PT-1172,32.0,84.2,351.0,Majin,27.65,67.0,23.0, hit  
PT-1173,68.0,189.8,287.0,Saiyan,53.04,35.0,86.0,   hit
PT-1174,50.0,126.9,266.0,Saiyan,39.89,31.0,134.0,dodoria
PT-1175,68.0,146.4,434.0,Saiyan,42.92,114.0,88.0,hercule
PT-1176,38.0,137.4,176.0,   Namekian   ,32.11,6.0,99.0,dodoria
PT-1177,55.0,82.0,588.0,Saiyan,35.2,21.0,70.0,turles
PT-1178,250.0,136.0,-253.0,Saiyan,55.9,89.0,40.0,android 16
PT-1179,77.0,245.0,543.0,Human,42.41,97.0,57.0,pan
PT-1180,78.0,175.3,219.0,Saiyan,49.06,108.0,40.0,zamasu
PT-1181,44.0,87.9,,Majin,40.36,48.0,70.0,nappa
PT-1182,87.0,171.4,708.0, Frieza,67.71,136.0,,bardock
PT-1183,54.0,123.6,1963.0,Human,41.53,39.0,74.0,cell
PT-1184,83.0,279.8,258.0,,51.26,121.0,76.0,raditz
PT-1185,70.0,132.4,,Saiyan,50.19,95.0,47.0,krillin
PT-1186,42.0,68.4,,Frieza   ,20.21,88.0,74.0,cell
PT-1187,64.0,133.1,292.0,  Human,36.01,128.0,25.0,raditz
PT-1188,,261.0,321.0,Saiyan,47.8,73.0,39.0,raditz
PT-1189,82.0,171.7,808.0,Frieza,47.1,69.0,123.0,frieza  
PT-1190,67.0,211.9,368.0,  Frieza,33.99,16.0,66.0,  krillin
PT-1191,101.0,325.4,1900.0,Saiyan  ,67.26,30.0,89.0,zarbon
PT-1192,90.0,164.8,632.0,Saiyan,58.08,95.0,86.0,gohan (adult) and videl
PT-1193,65.0,212.8,,Human   ,47.12,78.0,105.0,krillin
PT-1194,85.0,246.6,395.0,Namekian,48.45,55.0,96.0,android 18
PT-1195,109.0,250.4,305.0,Human,64.24,82.0,77.0,yamcha  
PT-1196,109.0,261.0,,Saiyan,67.72,178.0,78.0,turles
PT-1197,45.0,140.0,184.0,Saiyan,35.88,101.0,54.0,vegeta
PT-1198,51.0,165.1,220.0,Saiyan,43.96,20.0,78.0,gohan (adult) and videl
PT-1199,100.0,295.5,346.0,Saiyan,53.63,92.0,99.0,lord slug
PT-1200,49.0,159.3,742.0,Majin ,40.38,85.0,59.0,broly
PT-1201,44.0,96.5,1033.0,Saiyan,46.74,40.0,63.0,captain ginyu
PT-1202,60.0,178.8,1128.0,,53.86,46.0,71.0,dodoria
PT-1203,78.0,251.8,677.0,Namekian,61.82,79.0,53.0,krillin
PT-1204,,133.0,469.0,Saiyan,49.48,128.0,122.0,captain ginyu
PT-1205,57.0,87.4,794.0,Saiyan,43.05,123.0,51.0,captain ginyu
PT-1206,57.0,125.3,248.0,Frieza,39.21,46.0,75.0,   cooler  
PT-1207,56.0,174.7,163.0,Saiyan ,27.94,93.0,0.0,yamcha
PT-1208,52.0,145.7,,Namekian,30.04,71.0,58.0,frieza
PT-1209,116.0,324.8,270.0,Saiyan  ,65.06,82.0,67.0,dodoria
PT-1210,76.0,106.7,474.0,Saiyan,49.53,79.0,44.0,cooler
PT-1211,999.0,244.0,529.0,Human ,66.5,50.0,188.0,android 16
PT-1212,60.0,170.2,572.0,Saiyan,54.52,125.0,82.0,nappa 
PT-1213,66.0,95.4,865.0,Human,40.91,145.0,125.0,captain ginyu
PT-1214,56.0,197.1,4133.0,Saiyan,48.95,58.0,103.0,vegeta
PT-1215,17.0,17.2,554.0,Human,22.98,18.0,81.0,majin buu
PT-1216,42.0,153.1,378.0,Saiyan,42.26,106.0,51.0,hercule
PT-1217,34.0,62.6,526.0,Majin,40.05,106.0,118.0,gohan (kid)
PT-1218,,80.6,,Human,39.94,5.0,81.0,raditz
PT-1219,46.0,148.8,438.0,Human,34.46,,64.0,android 16
PT-1220,,168.7,,  Saiyan ,66.51,104.0,108.0,hercule
PT-1221,69.0,127.1,,Human,32.62,54.0,73.0,krillin
PT-1222,96.0,164.9,646.0,Human,68.77,122.0,99.0,zarbon
PT-1223,78.0,202.4,,Saiyan,51.0,64.0,83.0,gohan (kid)
PT-1224,86.0,277.4,909.0,Human,54.37,77.0,105.0,majin buu
PT-1225,52.0,138.0,,Saiyan,24.5,,136.0,yamcha
PT-1226,80.0,193.2,781.0,Saiyan,48.89,34.0,38.0,hercule
PT-1227,85.0,254.7,,Majin,64.84,16.0,135.0,android 16
PT-1228,58.0,161.6,916.0,Saiyan,39.79,113.0,56.0,gotenks
PT-1229,81.0,236.1,1057.0,   Saiyan,58.11,65.0,137.0,bojack
PT-1230,81.0,201.7,584.0,Human,52.68,,73.0,dodoria 
PT-1231,59.0,174.8,460.0,Majin,52.1,156.0,88.0,cell
PT-1232,48.0,149.0,843.0,Saiyan,40.73,48.0,57.0,cell
PT-1233,46.0,99.9,286.0,Saiyan,30.95,160.0,0.0,gotenks
PT-1234,72.0,113.1,320.0, Saiyan ,49.25,125.0,150.0,captain ginyu
PT-1235,77.0,128.6,477.0,Human,63.61,,46.0,tien
PT-1236,54.0,145.8,173.0,Human,45.58,0.0,71.0,bardock
PT-1237,71.0,155.7,810.0,  Human   ,47.47,114.0,38.0,krillin
PT-1238,81.0,285.4,277.0,Majin,70.45,96.0,33.0,goku
PT-1239,82.0,235.8,371.0,Frieza,62.07,113.0,79.0,raditz
PT-1240,101.0,259.1,434.0,Saiyan ,66.93,102.0,77.0,dodoria
PT-1241,96.0,276.7,,Saiyan,60.94,61.0,50.0,jaco
PT-1242,,127.7,401.0,Saiyan,45.84,53.0,64.0,android 16   
PT-1243,104.0,324.4,473.0,,67.7,141.0,44.0,cooler
PT-1244,59.0,87.6,475.0,Saiyan,26.14,,76.0,nappa
PT-1245,91.0,244.1,377.0,Namekian,59.56,88.0,89.0,gohan (kid)
PT-1246,71.0,231.9,310.0,Saiyan   ,47.11,26.0,0.0,krillin
PT-1247,62.0,213.9,943.0,,40.8,83.0,52.0,cooler
PT-1248,34.0,129.8,139.0,Human,32.04,13.0,73.0,zarbon
PT-1249,67.0,160.4,436.0,Frieza,34.35,120.0,34.0,raditz
PT-1250,39.0,121.2,372.0,Saiyan,21.16,32.0,78.0,vegeta
PT-1251,89.0,240.8,634.0,Majin,65.57,89.0,110.0,jaco
PT-1252,100.0,274.8,206.0,Namekian   ,63.7,197.0,59.0,turles
PT-1253,,84.5,365.0,Saiyan,22.3,61.0,67.0,zarbon
PT-1254,76.0,149.7,463.0,Human,45.79,73.0,116.0,bardock
PT-1255,55.0,136.5,936.0,Saiyan,49.04,97.0,33.0,dodoria
PT-1256,-1.0,96.0,601.0,Saiyan,40.56,4.0,62.0,nappa
PT-1257,250.0,256.6,242.0,Saiyan,63.96,148.0,136.0,vegeta
PT-1258,69.0,228.5,368.0,Saiyan,56.0,125.0,44.0,broly
PT-1259,105.0,341.5,839.0,Majin,51.15,135.0,122.0,raditz
PT-1260,60.0,112.9,240.0,Namekian,42.85,0.0,29.0,raditz
PT-1261,90.0,290.6,470.0,Saiyan,52.42,92.0,87.0,goku
PT-1262,72.0,109.1,490.0,Human,37.69,37.0,98.0,lord slug
PT-1263,86.0,202.6,391.0,Saiyan,42.77,144.0,0.0,majin buu
PT-1264,61.0,177.9,2484.0,,37.95,,51.0,lord slug
PT-1265,69.0,128.4,385.0,Human,42.47,101.0,95.0,  cell 
PT-1266,68.0,89.9,645.0, Saiyan,49.47,36.0,87.0,tien
PT-1267,53.0,71.7,311.0,,49.55,132.0,46.0,   majin buu 
PT-1268,83.0,228.2,,Saiyan,57.31,86.0,44.0,raditz
PT-1269,83.0,250.7,831.0,Majin,59.2,169.0,113.0,yamcha
PT-1270,82.0,141.1,346.0,Saiyan,50.67,106.0,75.0,bardock
PT-1271,101.0,161.5,477.0,,65.22,131.0,123.0,krillin
PT-1272,99.0,273.6,288.0,Majin,58.41,91.0,115.0,krillin
PT-1273,63.0,136.7,,  Human   ,41.67,137.0,56.0,gohan (kid)
PT-1274,77.0,239.0,918.0,Saiyan,65.98,116.0,127.0,gotenks
PT-1275,58.0,205.2,353.0,Namekian,24.56,134.0,47.0,bardock
PT-1276,70.0,213.3,116.0,Saiyan,33.01,93.0,127.0,yamcha
PT-1277,58.0,180.9,1421.0,Saiyan,46.26,75.0,123.0,vegeta
PT-1278,102.0,246.8,305.0,Saiyan,58.68,135.0,143.0,lord slug
PT-1279,77.0,263.0,425.0,Human ,39.3,149.0,77.0,android 18
PT-1280,250.0,134.6,,Human,37.96,123.0,178.0,raditz
PT-1281,94.0,143.4,453.0,Namekian,50.2,111.0,102.0,nappa
PT-1282,27.0,76.5,447.0,Human,37.94,0.0,59.0,cooler
PT-1283,30.0,43.6,236.0,Saiyan,41.7,86.0,50.0,krillin
PT-1284,86.0,265.6,1914.0,Saiyan,67.52,41.0,45.0,majin buu
PT-1285,71.0,207.4,,Saiyan,35.69,88.0,132.0,gohan (kid)   
PT-1286,75.0,249.1,613.0,Majin,39.06,85.0,60.0,gotenks
PT-1287,43.0,77.2,592.0,Saiyan,25.71,8.0,97.0,cell
PT-1288,70.0,150.9,369.0,Human ,58.31,101.0,125.0,android 18
PT-1289,110.0,304.7,499.0,Human,67.34,200.0,131.0,  majin buu 
PT-1290,86.0,165.2,164.0,,55.04,86.0,63.0,tien
PT-1291,,187.3,649.0,Saiyan,51.04,119.0,67.0,   raditz
PT-1292,61.0,158.8,543.0,Saiyan,43.95,173.0,0.0,captain ginyu
PT-1293,62.0,224.1,,,35.83,114.0,69.0,hercule
PT-1294,27.0,79.7,495.0,Human  ,34.91,26.0,81.0,turles
PT-1295,75.0,138.9,280.0,Human,48.51,99.0,73.0,vegeta 
PT-1296,87.0,210.5,478.0,  Majin,45.2,119.0,67.0,hercule
PT-1297,38.0,89.9,,Frieza,39.79,118.0,45.0,raditz   
PT-1298,57.0,103.9,640.0, Saiyan,39.39,124.0,119.0,tien
PT-1299,47.0,92.2,, Frieza ,40.62,0.0,61.0,raditz
PT-1300,51.0,113.6,231.0,Saiyan,39.4,37.0,140.0,beerus
PT-1301,71.0,109.3,185.0,Frieza,55.53,84.0,57.0,frieza
PT-1302,28.0,84.4,577.0,Saiyan,32.96,12.0,58.0,dodoria
PT-1303,82.0,145.1,1130.0,Saiyan,45.73,0.0,70.0,majin buu
PT-1304,85.0,243.8,517.0,Saiyan,56.58,69.0,172.0,krillin
PT-1305,65.0,102.7,803.0,Majin,48.84,82.0,83.0,yamcha  
PT-1306,,48.8,905.0,Frieza,32.09,25.0,129.0,tien
PT-1307,50.0,100.2,578.0,Saiyan,48.29,30.0,48.0,yamcha
PT-1308,95.0,330.4,302.0,Saiyan,53.07,108.0,158.0,zarbon
PT-1309,14.0,46.7,554.0,Saiyan,30.94,55.0,45.0,  gohan (kid)  
PT-1310,,160.9,-187.0,Saiyan,31.4,62.0,108.0,hercule
PT-1311,46.0,126.0,677.0,Majin,37.44,122.0,13.0,gotenks 
PT-1312,999.0,163.4,772.0,Saiyan,52.2,101.0,104.0,pan
PT-1313,56.0,153.3,373.0,Frieza,53.98,40.0,26.0,piccolo
PT-1314,78.0,234.2,436.0,  Frieza  ,49.95,47.0,95.0,captain ginyu
PT-1315,81.0,276.1,459.0,Saiyan,57.26,86.0,26.0,krillin
PT-1316,107.0,190.3,478.0,Human,48.71,160.0,101.0,raditz
PT-1317,66.0,102.5,993.0,Frieza,43.59,50.0,120.0,android 18
PT-1318,78.0,236.3,121.0,Namekian,44.43,116.0,107.0,zarbon
PT-1319,40.0,86.9,502.0,Majin,55.8,66.0,9.0,   cell
PT-1320,94.0,185.2,470.0,  Saiyan  ,52.27,185.0,20.0,gotenks
PT-1321,0.0,179.7,216.0,Saiyan,42.59,90.0,88.0,tien
PT-1322,59.0,142.2,737.0,Majin,44.61,49.0,135.0,  pan   
PT-1323,70.0,181.9,319.0,Saiyan,35.28,115.0,40.0,krillin
PT-1324,39.0,79.4,398.0,Human  ,31.39,92.0,141.0,bardock
PT-1325,75.0,163.9,1494.0,Majin,53.24,74.0,82.0, android 18   
PT-1326,89.0,164.1,903.0,Saiyan  ,56.29,,14.0,krillin
PT-1327,76.0,230.5,696.0,,32.0,112.0,21.0,vegeta
PT-1328,38.0,64.3,619.0,Saiyan,30.66,63.0,87.0,raditz
PT-1329,68.0,233.0,446.0,Namekian,55.37,24.0,83.0,gohan (adult) and videl
PT-1330,85.0,252.4,1635.0,Saiyan,58.71,108.0,149.0,raditz
PT-1331,32.0,116.7,797.0,Saiyan,42.54,30.0,4.0,gotenks
PT-1332,49.0,59.8,314.0,Frieza,31.71,9.0,69.0,gohan (kid) 
PT-1333,88.0,181.2,213.0,Human,65.45,86.0,92.0,hit
PT-1334,75.0,200.5,692.0,   Human  ,49.64,141.0,77.0,gohan (kid)
PT-1335,78.0,226.9,,Namekian,63.94,141.0,69.0,cell
PT-1336,999.0,350.9,,Saiyan,62.83,153.0,90.0,gohan (adult) and videl
PT-1337,79.0,186.2,637.0,Frieza,35.22,104.0,92.0,piccolo
PT-1338,83.0,276.1,419.0,Namekian,59.99,120.0,100.0,tien
PT-1339,124.0,218.4,677.0,Saiyan,66.05,133.0,127.0,frieza
PT-1340,66.0,157.2,642.0,Saiyan,43.39,39.0,,android 16
PT-1341,54.0,114.6,342.0,Saiyan,29.98,37.0,, gohan (adult) and videl
PT-1342,79.0,242.9,720.0,Human,64.58,69.0,13.0,gohan (kid)
PT-1343,,150.8,365.0,Human,47.43,149.0,126.0,broly
PT-1344,59.0,128.9,380.0,,56.2,120.0,34.0,whis
PT-1345,49.0,127.6,358.0,Frieza,36.15,26.0,49.0,hercule
PT-1346,116.0,305.0,971.0,Human,58.98,125.0,87.0,krillin
PT-1347,77.0,102.4,416.0,Majin,61.36,75.0,59.0,tien
PT-1348,55.0,73.9,1123.0,Human,41.41,68.0,10.0,zamasu
PT-1349,88.0,254.3,1437.0,Human,54.69,79.0,69.0,lord slug
PT-1350,68.0,139.7,316.0,Saiyan,36.95,141.0,104.0, android 18  
PT-1351,65.0,109.8,85.0,Human,42.34,81.0,75.0,beerus
PT-1352,81.0,238.2,922.0,Human,55.83,103.0,107.0,krillin
PT-1353,44.0,71.9,401.0,Saiyan ,27.21,74.0,41.0,majin buu
PT-1354,,200.0,293.0, Majin,46.49,50.0,120.0,android 16
PT-1355,108.0,262.7,346.0,Human,59.84,121.0,85.0,turles
PT-1356,79.0,148.6,384.0,Saiyan,52.13,136.0,1.0,hercule
PT-1357,62.0,86.7,1073.0,Namekian  ,56.64,139.0,86.0,dodoria
PT-1358,60.0,126.6,6227.0,Saiyan,41.6,32.0,103.0, tien
PT-1359,62.0,90.8,1064.0,Human,39.28,19.0,51.0,whis
PT-1360,65.0,160.7,663.0,Human,67.97,84.0,123.0,majin buu
PT-1361,62.0,195.7,,Saiyan,41.33,124.0,39.0,nappa
PT-1362,88.0,294.1,390.0,Saiyan,53.67,115.0,118.0,hit 
PT-1363,35.0,105.2,690.0,Saiyan,31.14,85.0,124.0,gohan (kid)
PT-1364,87.0,217.9,806.0,Saiyan,52.59,45.0,92.0,   vegeta   
PT-1365,62.0,160.5,896.0,Human,45.42,57.0,64.0,gohan (future)
PT-1366,78.0,252.1,421.0,,58.57,5.0,80.0,android 16
PT-1367,47.0,79.9,547.0,Frieza,42.03,62.0,128.0,broly
PT-1368,97.0,207.1,700.0,  Saiyan  ,67.42,21.0,114.0,broly
PT-1369,,196.5,391.0,Saiyan,66.35,159.0,182.0,frieza
PT-1370,89.0,137.1,,Frieza,57.27,163.0,103.0,raditz
PT-1371,40.0,85.9,304.0,Human,39.01,68.0,32.0,turles
PT-1372,87.0,284.3,426.0,Human,63.67,39.0,68.0,captain ginyu
PT-1373,78.0,261.7,733.0,Human,42.31,107.0,87.0,frieza
PT-1374,38.0,56.3,1049.0,,55.19,135.0,0.0,frieza
PT-1375,70.0,160.8,218.0,,43.9,105.0,60.0,krillin
PT-1376,77.0,172.4,344.0,Saiyan,47.99,139.0,66.0,krillin
PT-1377,-5.0,200.1,398.0,Frieza,42.7,75.0,96.0,android 18
PT-1378,74.0,186.5,794.0,Saiyan,40.14,54.0,159.0,hercule
PT-1379,76.0,121.9,359.0,Majin,58.19,88.0,85.0,dodoria
PT-1380,99.0,288.0,381.0,Human,77.76,32.0,,piccolo
PT-1381,95.0,316.5,211.0,Human,53.46,197.0,60.0,vegeta
PT-1382,13.0,32.3,659.0,Majin,27.98,46.0,50.0,majin buu
PT-1383,64.0,167.7,447.0,,47.36,116.0,79.0,tien
PT-1384,67.0,195.7,333.0,Saiyan,54.8,65.0,142.0,frieza
PT-1385,35.0,76.2,422.0,Human,51.75,0.0,93.0,cell
PT-1386,72.0,132.1,,Majin  ,60.97,145.0,118.0,zarbon
PT-1387,95.0,246.2,270.0,Saiyan,56.09,61.0,88.0,cooler
PT-1388,48.0,76.1,297.0,  Namekian   ,43.43,82.0,,   broly  
PT-1389,77.0,224.2,1045.0,Human,55.82,109.0,48.0,piccolo
PT-1390,52.0,119.2,516.0,Saiyan,40.64,75.0,105.0,yamcha
PT-1391,57.0,118.7,,Namekian,34.03,44.0,59.0,tien 
PT-1392,100.0,211.3,,Frieza,53.61,104.0,42.0,lord slug
PT-1393,59.0,164.5,482.0,Saiyan,52.79,39.0,95.0,beerus
PT-1394,79.0,129.2,400.0,  Majin ,61.61,126.0,141.0,cell
PT-1395,33.0,81.4,812.0,Saiyan,31.54,79.0,37.0,bardock
PT-1396,107.0,208.4,990.0,Saiyan,64.89,115.0,167.0,cell  
PT-1397,82.0,250.8,944.0,  Saiyan,62.38,73.0,21.0,gohan (kid)
PT-1398,66.0,250.7,242.0,  Namekian   ,32.77,167.0,28.0,   raditz
PT-1399,82.0,171.7,1078.0,Saiyan,49.23,44.0,82.0,  android 16  
PT-1400,42.0,132.3,398.0,Saiyan,52.94,2.0,45.0,android 16
PT-1401,94.0,177.8,313.0,Majin  ,59.99,102.0,,captain ginyu
PT-1402,64.0,196.1,445.0,Saiyan,36.57,71.0,80.0,captain ginyu
PT-1403,66.0,105.3,811.0,Saiyan,47.34,127.0,55.0,zarbon
PT-1404,60.0,186.9,681.0,Saiyan,52.17,104.0,58.0,nappa
PT-1405,58.0,157.5,423.0,Majin,22.83,78.0,82.0,android 18
PT-1406,84.0,245.7,815.0,Human,55.01,117.0,62.0,majin buu
PT-1407,,145.8,536.0,Majin,47.02,109.0,78.0,gohan (adult) and videl  
PT-1408,83.0,282.1,349.0,Saiyan,40.06,181.0,62.0,gohan (kid)
PT-1409,70.0,266.3,322.0,Human,48.66,96.0,31.0,turles
PT-1410,80.0,178.1,630.0,Majin,50.91,67.0,,gohan (kid)
PT-1411,62.0,164.6,469.0,Saiyan,44.61,88.0,142.0,gohan (kid)
